0.195055	0.780221	
1.950554	2.808797	
3.315941	4.330229	
5.266495	6.553860	
8.543425	11.040134	
13.302776	13.770909	
15.331352	17.242894	
18.179160	19.895647	
21.417079	21.885212	
22.821478	23.367633	
24.108843	24.615987	
25.903353	26.956652	
27.775884	28.205006	
29.804460	30.584681	
31.169848	31.716003	
32.379191	32.925346	
33.471501	34.056667	
35.929198	36.358320	
36.787442	37.255575	
38.933051	40.220417	
41.429760	42.092948	
44.160535	45.291856	
46.072078	46.657244	
47.632520	48.178675	
49.309997	49.778129	
51.182528	51.689672	
52.313849	52.742971	
53.601215	54.615503	
56.605067	57.190233	
57.853422	58.360566	
60.077053	61.754529	
63.119917	63.705083	
64.485304	65.031459	
66.045747	67.528168	
68.386411	68.815533	
70.063888	70.688065	
72.131474	72.794663	
73.379829	74.082028	
75.252360	75.798515	
76.656759	77.280936	
78.646324	79.309512	
79.894678	80.986988	
82.157320	83.132597	
84.576007	85.395239	
87.111727	88.438103	
88.672170	89.335358	
91.012834	91.480967	
91.754044	92.534266	
93.548554	94.835919	
95.460096	96.357351	
97.176583	97.761750	
98.229882	98.971093	
99.400215	99.985381	
102.833189	103.301322	
104.432643	105.837042	
107.163418	108.255728	
109.152983	109.699138	
111.298592	111.961780	
112.312880	113.405190	
113.639256	114.692555	
116.370032	117.774430	
119.724984	120.037072	
122.260704	122.689825	
123.314003	123.977191	
126.981043	127.566210	
128.385442	128.775553	
129.828852	130.414018	
133.222815	133.807981	
134.900291	135.329413	
136.421723	136.967878	  
137.592055	138.099199	
138.411288	138.918432	
139.542609	140.088764	
140.673930	142.585473	
143.521739	143.989871	
144.848115	146.447569	
147.617901	148.047023	
150.660765	151.245931	
151.558020	152.026152	
153.040440	154.405828	
157.487703	158.033858	
158.697046	159.126168	
160.335511	160.608589	
161.310788	161.622877	
162.130020	162.559142	
164.509696	165.289917	
165.758050	166.343216	
167.240471	168.137726	
169.191025	170.517401	
172.584988	173.131143	
174.457520	174.964664	
175.549830	175.978951	
176.291040	176.837195	
178.397638	178.826760	 
179.060826	179.802037	
181.947646	182.376767	
182.727867	183.039956	
184.015233	184.327321	
184.600399	185.029520	
186.004797	186.550952	
191.622392	192.051514	
193.455912	193.885034	
194.236134	194.704267	
195.835588	196.381743	
197.357020	197.747130	
197.981197	198.371308	
199.073507	199.424606	
199.892739	200.711972	
201.570216	202.194393	
204.769124	206.602644	
208.475175	208.982319	
209.723530	210.152652	
210.425729	210.971884	
211.635072	212.142216	
212.415294	212.922438	
214.287825	214.833980	
215.614202	216.160357	
217.564756	217.876844	
218.227944	218.930143	
219.125198	220.139486	
220.646630	221.387841	
222.090040	223.650483	
225.444992	225.874114	
226.654336	227.122469	
228.019723	228.643900	
230.516432	230.984565	
231.998853	232.935118	
233.247207	233.793362	
234.573583	235.236772	
236.485126	237.109303	
237.265348	237.772492	
238.708757	239.059857	
242.531842	243.038986	
243.702175	244.404374	
245.223606	245.769762	
246.315917	246.706027	
247.252182	247.759326	
248.071415	248.422515	
248.968670	249.475813	
250.217024	250.646146	
253.376921	254.157142	
254.586264	254.976375	
255.405497	255.795607	
256.068685	256.419785	
256.926928	258.058250	
258.565394	259.579681	
260.125836	261.179135	
261.491224	262.661556	
263.363756	264.143977	
264.729143	265.665409	
265.899475	266.211564	
266.601675	267.225852	
270.502782	270.892893	
272.180258	275.574221	 
276.393454	276.705543	
277.251698	278.304997	
279.280273	280.450606	
282.323137	282.791270	
283.298414	284.195669	
285.170946	285.678089	
286.887433	287.238532	
289.111064	290.827551	
291.529750	291.958872	
292.973160	293.441293	
294.689647	295.664924	
296.523168	297.615478	
298.200644	299.292954	
301.555596	302.491862	
304.598460	304.988571	 
306.158903	307.173191	
307.797368	308.304512	
309.006711	309.435833	
310.099021	311.425398	
311.620453	313.141885	
313.766062	315.170461	
316.067716	317.003981	
